ACCTTYPE,SF,X,Y
Residential,1832,-104.7361475,40.40437899
Residential,2360,-104.7361363,40.40446114
Residential,1170,-104.7361412,40.40454487
Residential,1252,-104.736141,40.40464328
Residential,1832,-104.7368849,40.40463891
Residential,2240,-104.7367827,40.40496384
Residential,1090,-104.7377519,40.40496814
Residential,1754,-104.7367575,40.40509872
Residential,2535,-104.7367723,40.40523195
Residential,1248,-104.737739,40.40524089
Residential,1563,-104.7367671,40.40536886
Residential,1395,-104.7377389,40.40536967
Residential,1820,-104.7779353,40.40557524
Residential,1544,-104.736777,40.40549771
Residential,1202,-104.790058,40.40573022
Industrial,14147,-104.7907108,40.40609184
Industrial,2816,-104.7907108,40.40609184
Industrial,2612,-104.7907108,40.40609184
Industrial,2000,-104.7907108,40.40609184
Industrial,1984,-104.7907108,40.40609184
Industrial,1324,-104.7907108,40.40609184
Industrial,1115,-104.7907108,40.40609184
Industrial,960,-104.7907108,40.40609184
Industrial,888,-104.7907108,40.40609184
Industrial,720,-104.7907108,40.40609184
Industrial,672,-104.7907108,40.40609184
Industrial,481,-104.7907108,40.40609184
Industrial,400,-104.7907108,40.40609184
Industrial,288,-104.7907108,40.40609184
Residential,1579,-104.6794806,40.40636056
Residential,1856,-104.7887708,40.40716603
Residential,1856,-104.7890873,40.40719766
Residential,2774,-104.7885785,40.40720933
Residential,2178,-104.8054299,40.4072369
Residential,1419,-104.8050347,40.40733828
Residential,2064,-104.7892174,40.40738166
Residential,1203,-104.788465,40.40737854
Residential,1072,-104.8064067,40.40742082
Residential,1350,-104.7884627,40.40750752
Residential,2433,-104.6678128,40.40669624
Residential,1943,-104.8056739,40.40823069
Commercial,878,-104.801735,40.40824871
Residential,1571,-104.7719895,40.40821413
Residential,892,-104.6733986,40.40773026
Residential,1296,-104.7878315,40.40880021
Residential,876,-104.8060836,40.40910501
Residential,2199,-104.8075709,40.40968843
Residential,1942,-104.7931972,40.40980536
Residential,2196,-104.7929824,40.40983569
Residential,2090,-104.7924984,40.40981024
Residential,2196,-104.7922896,40.40984251
Residential,2090,-104.7920562,40.40984223
Residential,1390,-104.7917954,40.40984559
Residential,1582,-104.7910887,40.40982003
Residential,1616,-104.7904152,40.4098247
Residential,2090,-104.790196,40.40982622
Residential,2492,-104.793811,40.41023049
Residential,2196,-104.793221,40.4102451
Residential,2630,-104.7937796,40.4104078
Residential,588,-104.7921475,40.4109471
Residential,1808,-104.7916591,40.41095737
Residential,1940,-104.7905818,40.41096484
Residential,2505,-104.7927385,40.41112693
Residential,2651,-104.7920922,40.41113142
Residential,2418,-104.791629,40.41111515
Residential,1349,-104.7921392,40.41130302
Residential,1497,-104.7905637,40.41130355
Residential,2378,-104.7906082,40.41148086
Residential,2730,-104.792747,40.41183512
Residential,1741,-104.7938406,40.41189283
Residential,2700,-104.792164,40.41218735
Residential,940,-104.7931864,40.41255027
Residential,917,-104.7910502,40.41258533
Residential,2023,-104.791053,40.41281075
Residential,330,-104.7931608,40.41288182
Residential,1741,-104.7927597,40.41290552
Residential,917,-104.7921152,40.41306763
Residential,2389,-104.7910558,40.41303584
Residential,2358,-104.7921172,40.41323919
Residential,3255,-104.7929877,40.41344776
Residential,1092,-104.7828542,40.41419364
Residential,820,-104.782893,40.4143516
Residential,732,-104.7838941,40.41436106
Residential,1095,-104.7787187,40.41432775
Residential,2400,-104.778551,40.41435189
Residential,1334,-104.8421487,40.4149815
Residential,1558,-104.7833972,40.41501104
Residential,1876,-104.8435392,40.41553567
Residential,1348,-104.7785741,40.41533038
Residential,1732,-104.7779843,40.4153843
Residential,840,-104.7785762,40.41546856
Residential,1056,-104.7779861,40.415549
Residential,1025,-104.7775225,40.4155858
Residential,1200,-104.7779884,40.41572102
Residential,816,-104.8433521,40.41609293
Residential,1944,-104.7787368,40.41610021
Residential,2750,-104.8436515,40.4168012
Residential,3588,-104.7790235,40.41653988
Residential,3199,-104.843556,40.41708747
Residential,2676,-104.8433826,40.41711047
Residential,1704,-104.8431914,40.41710176
Residential,2211,-104.8426626,40.4170908
Residential,2437,-104.8424715,40.4171134
Residential,2560,-104.8048344,40.4168823
Residential,1120,-104.7780435,40.41679299
Residential,1532,-104.7784954,40.41700345
Residential,1008,-104.7780789,40.41697812
Residential,2177,-104.8439371,40.41762683
Residential,3046,-104.8049283,40.41749185
Residential,2217,-104.8049121,40.41785043
Residential,2842,-104.6977227,40.41734242
Residential,3662,-104.8048859,40.41845619
Residential,3017,-104.8043479,40.41895061
Residential,2673,-104.8047857,40.41908322
Residential,4139,-104.8058111,40.41957755
Residential,2681,-104.8060646,40.41980555
Residential,2689,-104.805833,40.41986586
Residential,3442,-104.8048278,40.41990833
Residential,1735,-104.8421739,40.42026624
Residential,1200,-104.8044084,40.42079636
Commercial,1580,-104.8045825,40.42092022
Commercial,1358,-104.7455934,40.42058201
Commercial,1277,-104.7455934,40.42058201
Commercial,1866,-104.7384146,40.42090022
Residential,1056,-104.7508145,40.42220772
Residential,640,-104.7700435,40.42436354
Residential,1854,-104.7824267,40.42477869
Residential,1456,-104.767724,40.42501031
Residential,1482,-104.7705754,40.42563199
Residential,1898,-104.7815339,40.42618057
Residential,1248,-104.7814403,40.42632892
Residential,1742,-104.7710914,40.42615969
Residential,1095,-104.7813429,40.42646916
Residential,1747,-104.7690239,40.42638397
Residential,1490,-104.7723934,40.42665522
Residential,1790,-104.7725848,40.42682984
Residential,1747,-104.7739129,40.42715662
Residential,1860,-104.7728238,40.42719401
Residential,1554,-104.7810797,40.42732322
Residential,1453,-104.773886,40.42734959
Residential,1568,-104.7722464,40.42737983
Residential,2034,-104.7738097,40.42772971
Residential,1217,-104.7727183,40.42794446
Residential,1568,-104.7319854,40.42782086
Residential,1490,-104.7737038,40.42808487
Residential,1747,-104.7724367,40.42814912
Residential,1554,-104.7720832,40.42812419
Residential,1790,-104.7736505,40.42828424
Residential,1839,-104.7726937,40.42839344
Residential,1999,-104.77282,40.42890261
Residential,6060,-104.7293266,40.42888798
Residential,2610,-104.7293266,40.42888798
Residential,2544,-104.7293266,40.42888798
Residential,2400,-104.7293266,40.42888798
Residential,1942,-104.7293266,40.42888798
Residential,1909,-104.7293266,40.42888798
Residential,1620,-104.7293266,40.42888798
Residential,1512,-104.7293266,40.42888798
Residential,1416,-104.7293266,40.42888798
Residential,1296,-104.7293266,40.42888798
Residential,1200,-104.7293266,40.42888798
Residential,1158,-104.7293266,40.42888798
Residential,1047,-104.7293266,40.42888798
Residential,982,-104.7293266,40.42888798
Residential,949,-104.7293266,40.42888798
Residential,704,-104.7293266,40.42888798
Residential,694,-104.7293266,40.42888798
Residential,694,-104.7293266,40.42888798
Residential,288,-104.7293266,40.42888798
Residential,1395,-104.7878812,40.42997564
Residential,1870,-104.7687902,40.4307216
Residential,1146,-104.7884856,40.43068372
Residential,2516,-104.7687376,40.43091659
Residential,1090,-104.771628,40.43131059
Residential,2025,-104.7721629,40.43133653
Residential,958,-104.7675205,40.4326128
Residential,432,-104.7755934,40.43374687
Residential,624,-104.7764029,40.43376563
Residential,2885,-104.7749419,40.43397275
Residential,1840,-104.7755808,40.43418509
Residential,3000,-104.7761971,40.43422953
Residential,794,-104.7749262,40.43438652
Residential,768,-104.7755325,40.43494154
Residential,1053,-104.7740924,40.43569597
Residential,1053,-105.0268329,40.00168768
Commercial,1534,-105.0270132,40.00185965
Residential,384,-104.8108526,40.00084496
Industrial,1697,-105.0272598,40.00203327
Industrial,2326,-104.8121339,40.00094012
Commercial,1916,-104.8108202,40.00122389
Residential,1636,-104.8145519,40.00123188
Residential,2048,-104.7288006,40.0008752
Residential,2079,-104.7285967,40.00084695
Industrial,1980,-104.7268614,40.00086689
Residential,336,-104.8135198,40.00093747
Commercial,1980,-104.7290531,40.00086306
Residential,1258,-104.8108216,40.0015035
Residential,916,-104.7261043,40.00089043
Residential,2122,-104.7247345,40.00094393
Residential,1416,-104.724546,40.00092353
Residential,5627,-104.729274,40.00096552
Residential,1522,-104.7238645,40.00093181
Residential,1019,-104.7237034,40.00097402
Residential,1500,-105.0279734,40.00259455
Residential,1468,-104.7235328,40.00097956
Residential,1152,-104.7232972,40.00094202
Residential,5200,-104.723079,40.00094583
Residential,936,-104.7228791,40.00091017
Residential,1988,-104.7226385,40.00097337
Residential,1813,-104.722448,40.00098036
Residential,2719,-104.7222641,40.00090828
Residential,288,-104.7249821,40.00092385
Residential,288,-104.722017,40.00098735
Residential,640,-104.7252096,40.00107422
Residential,3840,-104.7259702,40.00109466
Residential,560,-104.7218748,40.00114634
Residential,1336,-104.7285274,40.00122694
Residential,2800,-104.7270128,40.00119339
Residential,1632,-104.7266138,40.00122529
Commercial,1968,-104.7250997,40.00128356
Residential,600,-104.8119608,40.00166568
Residential,720,-104.7244066,40.00136917
Residential,1980,-104.7241936,40.00133795
Residential,2016,-104.7239616,40.00133715
Residential,480,-104.7235868,40.00133586
Residential,1200,-104.72292,40.00142493
Residential,1954,-104.7259866,40.00147599
Residential,1104,-104.7289113,40.00145154
Commercial,2326,-104.7219113,40.00135162
Residential,1522,-104.8108523,40.00191562
Residential,1356,-104.7277321,40.00147847
Residential,4480,-104.7275289,40.00154569
Residential,1496,-104.7273073,40.001513
Residential,1176,-104.7270931,40.00151211
Residential,1200,-104.7268773,40.00147643
Residential,2700,-104.7226776,40.00128418
Residential,2966,-104.7222106,40.00151138
Residential,1448,-104.7230124,40.0015668
Residential,1812,-104.7251256,40.00156437
Residential,825,-105.0269782,40.00310951
Residential,3200,-105.0277011,40.00314889
Residential,800,-104.72466,40.00157744
Residential,1056,-104.7244458,40.00159044
Residential,2736,-104.7242641,40.00157151
Residential,2300,-104.7240674,40.00158305
Residential,2484,-104.7238554,40.00157012
Residential,1232,-104.7236495,40.00158775
Residential,5000,-104.7233976,40.00154399
Residential,240,-104.7229458,40.00173403
Industrial,701,-104.7251273,40.00171843
Industrial,2326,-104.8108681,40.00240098
Residential,160,-104.8129526,40.00211489
Residential,2428,-104.7250593,40.00190557
Residential,898,-104.7276814,40.00186261
Industrial,1648,-105.0266725,40.00365305
Commercial,2326,-104.8128035,40.00273408
Commercial,1697,-104.8122619,40.00264965
Residential,2227,-104.8109067,40.0031029
Commercial,5040,-105.0408793,40.00413311
Commercial,2912,-105.0408793,40.00413311
Commercial,1600,-105.0408793,40.00413311
Commercial,1504,-105.0408793,40.00413311
Commercial,1255,-105.0408793,40.00413311
Commercial,1244,-105.0408793,40.00413311
Commercial,1154,-105.0408793,40.00413311
Commercial,1154,-105.0408793,40.00413311
Commercial,1154,-105.0408793,40.00413311
Commercial,1154,-105.0408793,40.00413311
Commercial,1080,-105.0408793,40.00413311
Commercial,1020,-105.0408793,40.00413311
Commercial,1004,-105.0408793,40.00413311
Commercial,960,-105.0408793,40.00413311
Commercial,912,-105.0408793,40.00413311
Commercial,872,-105.0408793,40.00413311
Commercial,756,-105.0408793,40.00413311
Commercial,756,-105.0408793,40.00413311
Commercial,756,-105.0408793,40.00413311
Commercial,756,-105.0408793,40.00413311
Commercial,752,-105.0408793,40.00413311
Commercial,96,-105.0408793,40.00413311
Commercial,1697,-105.0520103,40.00543812
Residential,1728,-104.8128446,40.00314872
Commercial,1520,-105.0421272,40.00430431
Residential,1500,-104.8108252,40.00342264
Commercial,2326,-105.0409114,40.00469829
Residential,2024,-104.8108304,40.00369719
Commercial,1614,-105.0450429,40.0048272
Residential,2016,-104.8127593,40.00356276
Residential,1280,-105.050449,40.00432285
Residential,1248,-105.0497319,40.00450772
Residential,1726,-104.9512069,40.10507868
Residential,936,-104.9511475,40.10520861
Residential,968,-104.9511959,40.10538753
Residential,968,-104.9511942,40.10566006
Residential,2219,-104.9511728,40.10612914
Residential,1908,-104.9511842,40.10626916
Residential,2308,-104.951177,40.10642798
Residential,1044,-104.9499278,40.1069219
Residential,2022,-104.7722478,40.43146088
Residential,2476,-104.6946549,40.43114272
Residential,1412,-104.7786636,40.43177155
Residential,864,-104.7780478,40.43214514
Residential,920,-104.7785005,40.43242588
Residential,2955,-104.7793409,40.4325268
Residential,1399,-104.777966,40.43236087
Residential,360,-104.7173239,40.43218977
Residential,1620,-104.7782874,40.43257253
Residential,1759,-104.7166652,40.43225897
Residential,1380,-104.7791297,40.43266702
Residential,1316,-104.717556,40.43259529
Residential,1862,-104.7175561,40.4327762
Residential,3150,-104.7784211,40.43321273
Residential,1504,-104.7779255,40.43347941
Residential,2144,-104.7181375,40.43330844
Residential,1417,-104.7780146,40.43377073
Residential,1252,-104.7770883,40.43392511
Residential,1050,-104.7181367,40.43365817
Residential,1110,-104.77705,40.43413728
Residential,1080,-104.7743298,40.434323
Residential,1050,-104.7764995,40.43420491
Residential,864,-104.7713966,40.43434317
Residential,1500,-104.7761103,40.43449223
Residential,2738,-104.7759707,40.43463544
Residential,1356,-104.7757259,40.4348581
Residential,1380,-104.7692387,40.43488951
Residential,1050,-104.7645057,40.4349319
Residential,3382,-104.7719932,40.43503962
Residential,896,-104.7752938,40.43512596
Residential,1068,-104.7720588,40.43525055
Residential,48,-105.0490167,40.04601724
Residential,1228,-105.0484903,40.04603128
Residential,39912,-105.047099,40.04605166
Residential,414,-105.0457309,40.04599623
Residential,2374,-105.050385,40.04617255
Residential,1404,-105.0498669,40.04627337
Residential,1500,-105.0490711,40.0461486
Residential,336,-105.0484952,40.04616701
Residential,2400,-105.0471564,40.04618604
Residential,80,-105.0462858,40.04629361
Residential,1545,-105.049179,40.04630306
Residential,515,-105.0485444,40.04631378
Residential,1500,-105.0476322,40.04630886
Residential,3119,-105.0470643,40.04631206
Residential,1800,-105.045724,40.04622687
Residential,1930,-105.0455489,40.04628266
Residential,1713,-105.0536019,40.04642718
Residential,576,-105.0497833,40.04663065
Residential,1476,-105.0490734,40.04664421
Residential,80,-105.0484933,40.04661799
Residential,1389,-105.0476461,40.04659068
Residential,1258,-105.047113,40.0467339
Residential,200,-105.0462446,40.04663224
Residential,2080,-105.053724,40.04620995
Residential,1110,-105.0455492,40.04647037
Residential,900,-105.0540662,40.04661094
Residential,1824,-105.053579,40.04659194
Residential,2016,-105.0519496,40.04675396
Residential,1120,-105.0504757,40.04673725
Residential,1104,-105.0462407,40.04674798
Residential,288,-105.0490739,40.04681037
Residential,1330,-105.0545979,40.04679796
Residential,2010,-105.0540409,40.04679947
Residential,576,-105.0504379,40.04687285
Residential,14700,-105.0535743,40.04680485
Residential,14700,-105.0457888,40.04676141
Residential,1064,-105.0457888,40.04676141
Residential,1152,-105.0455029,40.0467255
Residential,1464,-105.0484758,40.04689653
Residential,1000,-105.0477596,40.04689158
Residential,2400,-105.0518155,40.0469179
Residential,1194,-105.0499009,40.04699097
Residential,288,-105.0493184,40.04694249
Residential,1280,-105.0545951,40.04695652
Residential,2611,-105.0484662,40.04701046
Residential,1260,-105.0529869,40.04697627
Residential,936,-105.0540465,40.04697081
